# POINT3D_ID X Y Z R G B ERROR
39442 0.6441734 4.977843 -0.2272186 255 255 255 0
39443 0.3842303 4.774254 0.0421126 255 255 255 0
39444 0.4443856 4.92416 -0.04497503 255 255 255 0
39445 0.4016864 4.995332 -0.04341588 255 255 255 0
39446 0.4098381 4.71661 -0.04247172 255 255 255 0
39447 0.4763775 4.7426 0.05383541 255 255 255 0
39448 0.5852427 4.826154 0.237126 255 255 255 0
39449 0.4809168 5.038396 0.08272374 255 255 255 0
39450 0.6256391 4.891901 -0.05770804 255 255 255 0
39451 0.5685837 4.92182 -0.01916886 255 255 255 0
39452 0.4583002 4.908112 0.07939056 255 255 255 0
39453 0.5348807 4.927279 -0.002030082 255 255 255 0
39454 0.3872543 4.89255 -0.06012756 255 255 255 0
39455 0.3821374 4.942056 0.05931438 255 255 255 0
39456 0.3778682 4.809158 0.05353659 255 255 255 0
39457 0.4685469 4.966538 -0.01300042 255 255 255 0
39458 0.3953686 5.013468 -0.002236729 255 255 255 0
39459 0.2949689 4.896656 -0.2781168 255 255 255 0
39460 0.5770437 4.84727 -0.02515797 255 255 255 0
39461 0.4904141 4.989963 0.00122881 255 255 255 0
39462 0.5284498 4.936357 0.07633189 255 255 255 0
39463 0.4320942 4.706059 -0.03169652 255 255 255 0
39464 0.3152754 4.904834 0.0009068018 255 255 255 0
39465 0.5067244 4.744112 -0.03602979 255 255 255 0
39466 0.262287 4.973784 -0.1120773 255 255 255 0
39467 0.3654352 4.879341 -0.03370303 255 255 255 0
39468 0.2715322 4.716443 -0.02876497 255 255 255 0
39469 0.628063 4.845178 -0.1136257 255 255 255 0
39470 0.3664547 4.606569 -0.008687222 255 255 255 0
39471 0.4470051 5.007914 -0.09777135 255 255 255 0
39472 0.5018108 4.953634 0.002177624 255 255 255 0
39473 0.2496039 4.856161 0.0114785 255 255 255 0
39474 0.4173242 4.794897 0.0847472 255 255 255 0
39475 0.6050766 4.725988 -0.01664631 255 255 255 0
39476 0.4807996 4.667838 -0.03258016 255 255 255 0
39477 0.5779677 4.761024 -0.185637 255 255 255 0
39478 0.4261026 4.732708 -0.08189932 255 255 255 0
39479 0.3391837 4.956197 0.06646782 255 255 255 0
39480 0.4562543 4.749321 -0.101827 255 255 255 0
39481 0.3407215 4.908543 -0.1898653 255 255 255 0
39482 0.5407149 4.863856 -0.04090947 255 255 255 0
39483 0.3814819 4.816934 -0.001291905 255 255 255 0
39484 0.4996237 4.895599 -0.1599926 255 255 255 0
39485 0.6235654 4.975454 -0.05511827 255 255 255 0
39486 0.5911794 4.728766 -0.03924212 255 255 255 0
39487 0.4433498 4.800354 -0.02031963 255 255 255 0
39488 0.3982435 4.85695 -0.01544788 255 255 255 0
39489 0.4634593 4.734545 -0.09487429 255 255 255 0
39490 0.4222596 5.045733 -0.08019425 255 255 255 0
39491 0.3548951 4.895358 -0.1247821 255 255 255 0
39492 0.6009139 4.857443 -0.01350295 255 255 255 0
39493 0.2910281 4.602973 0.04077066 255 255 255 0
39494 0.4079362 4.763604 -0.05144368 255 255 255 0
39495 0.4947388 4.83542 -0.06320632 255 255 255 0
39496 0.3734531 4.93216 0.08069044 255 255 255 0
39497 0.4919223 4.917264 -0.09179182 255 255 255 0
39498 0.3884038 4.862251 -0.1014858 255 255 255 0
39499 0.4146661 5.014679 -0.1993922 255 255 255 0
39500 0.5683044 5.023648 0.1458892 255 255 255 0
39501 0.1574807 4.668011 -0.2364562 255 255 255 0
39502 0.5642722 4.885539 -0.1278206 255 255 255 0
39503 0.3870368 4.546426 -0.1538373 255 255 255 0
39504 0.4150822 4.787774 -0.1178711 255 255 255 0
39505 0.2766019 4.806956 -0.2844006 255 255 255 0
39506 0.3916089 4.751563 -0.1095151 255 255 255 0
39507 0.6184255 4.815348 -0.3524826 255 255 255 0
39508 0.3103704 4.742708 -0.04622447 255 255 255 0
39509 0.4738897 4.669923 -0.261592 255 255 255 0
39510 0.5968858 4.820453 -0.249719 255 255 255 0
39511 0.3629254 4.776868 -0.207536 255 255 255 0
39512 0.3275638 4.722024 -0.2259084 255 255 255 0
39513 0.5796764 4.767503 0.03192858 255 255 255 0
39514 0.3700812 4.549873 -0.3813926 255 255 255 0
39515 0.8212429 4.565026 -0.1904477 255 255 255 0
39516 0.47888 4.773228 -0.2577543 255 255 255 0
39517 0.5032321 4.710253 -0.2814612 255 255 255 0
39518 0.47402 4.655592 -0.2619429 255 255 255 0
39519 0.5102337 4.674454 0.04855821 255 255 255 0
39520 0.529096 4.723529 -0.2287441 255 255 255 0
39521 0.5562845 4.895252 -0.3041356 255 255 255 0
39522 0.2835011 4.759891 -0.1616353 255 255 255 0
39523 0.4129545 4.732522 -0.1007366 255 255 255 0
39524 0.5937126 4.478406 -0.2468832 255 255 255 0
39525 0.5171123 4.903528 -0.1564541 255 255 255 0
39526 0.4387246 4.723656 -0.1555256 255 255 255 0
39527 0.5014232 5.011284 -0.2203121 255 255 255 0
39528 0.3737691 4.642278 -0.3738762 255 255 255 0
39529 0.3199636 4.53499 -0.1436344 255 255 255 0
39530 0.5066753 4.73393 -0.145284 255 255 255 0
39531 0.5994917 4.610163 -0.1022838 255 255 255 0
39532 0.4619598 4.858234 -0.04244222 255 255 255 0
39533 0.4666574 4.816875 -0.1932566 255 255 255 0
39534 0.3893142 4.73478 -0.1530694 255 255 255 0
39535 0.5377083 4.656052 -0.1703872 255 255 255 0
39536 0.6251777 4.848161 -0.2100791 255 255 255 0
39537 0.3633046 4.731522 -0.3718826 255 255 255 0
39538 0.5419441 4.66313 -0.2441982 255 255 255 0
39539 0.3141373 4.650385 -0.1526655 255 255 255 0
39540 0.2214233 4.802372 -0.1877706 255 255 255 0
39541 0.4567559 4.811108 -0.2549379 255 255 255 0
39542 0.4727275 4.558171 -0.2199693 255 255 255 0
39543 0.5538219 4.61246 -0.2063577 255 255 255 0
39544 0.3914202 4.578667 -0.1926913 255 255 255 0
39545 0.4788384 4.724697 -0.1541399 255 255 255 0
39546 0.3882535 4.677551 -0.2845672 255 255 255 0
39547 0.4022022 4.704771 -0.1155147 255 255 255 0
39548 0.478491 4.774529 -0.2470289 255 255 255 0
39549 0.5130007 4.78239 -0.363478 255 255 255 0
39550 0.3805284 4.719323 -0.3984173 255 255 255 0
39551 0.5967237 4.62601 -0.3293273 255 255 255 0
39552 0.4783549 4.662078 -0.04291694 255 255 255 0
39553 0.4198385 4.58329 -0.02297372 255 255 255 0
39554 0.1624131 4.576869 -0.4906004 255 255 255 0
39555 0.4053632 4.837871 -0.3122493 255 255 255 0
39556 0.5797259 4.552602 -0.1402365 255 255 255 0
39557 0.5963048 4.715112 -0.1565582 255 255 255 0
39558 0.5479478 4.704429 -0.2588105 255 255 255 0
39559 0.496544 4.771153 -0.3669033 255 255 255 0
39560 0.3041594 4.823311 -0.1161213 255 255 255 0
39561 0.4279315 4.808049 -0.09866133 255 255 255 0
39562 0.2814407 4.687369 -0.1741285 255 255 255 0
39563 0.3494757 4.617922 -0.3944554 255 255 255 0
39564 0.2982075 4.743793 -0.2466118 255 255 255 0
39565 0.4745387 4.758884 -0.2103851 255 255 255 0
39566 0.305434 4.603718 -0.1534983 255 255 255 0
39567 0.5519819 4.698124 -0.283335 255 255 255 0
39568 0.4797806 4.670569 -0.1120204 255 255 255 0
39569 0.4421616 4.561859 -0.1009066 255 255 255 0
39570 0.2256703 4.70331 -0.1845704 255 255 255 0
39571 0.4592621 4.681572 -0.202156 255 255 255 0
39572 0.5858878 4.806278 -0.2434223 255 255 255 0
39573 0.2955099 4.806269 -0.1654712 255 255 255 0
39574 0.2919898 4.657918 -0.2922279 255 255 255 0
39575 0.644376 4.662406 -0.4087525 255 255 255 0
39576 0.4705725 4.621727 -0.2594764 255 255 255 0
39577 0.3375129 4.97717 -0.2644497 255 255 255 0
39578 0.4264562 4.596922 -0.1569109 255 255 255 0
39579 0.3475446 4.658234 -0.5571874 255 255 255 0
39580 0.5227399 4.681801 -0.3127025 255 255 255 0
39581 0.4309936 4.614553 -0.2838008 255 255 255 0
39582 0.2990212 4.529825 -0.168026 255 255 255 0
39583 0.4548554 4.886365 -0.1436335 255 255 255 0
39584 0.6238427 4.623523 -0.2166874 255 255 255 0
39585 0.4379408 4.759378 -0.2799946 255 255 255 0
39586 0.417025 4.668545 -0.05775078 255 255 255 0
39587 0.3071915 4.663 -0.4746104 255 255 255 0
39588 0.3389116 4.576487 -0.06043169 255 255 255 0
39589 0.3788671 4.715185 -0.09432378 255 255 255 0
39590 0.5003937 4.697239 -0.3849325 255 255 255 0
39591 0.3622117 4.620183 -0.3295053 255 255 255 0
39592 0.5159025 4.709028 -0.3758878 255 255 255 0
39593 0.516745 4.561345 -0.1301028 255 255 255 0
39594 0.3985983 4.707137 -0.2878289 255 255 255 0
39595 0.5279763 4.811007 -0.1250687 255 255 255 0
39596 0.2754254 4.585848 -0.2671356 255 255 255 0
39597 0.6031041 4.679044 -0.3374964 255 255 255 0
39598 0.3258955 4.749731 -0.3351102 255 255 255 0
39599 0.3060672 4.621518 -0.2955094 255 255 255 0
39600 0.3595993 4.557966 -0.2850097 255 255 255 0
39601 0.553635 4.818161 -0.1332365 255 255 255 0
39602 0.3579593 4.863014 0.0444166 255 255 255 0
39603 0.5216894 4.784385 -0.1587138 255 255 255 0
39604 0.4206785 4.811832 -0.1850092 255 255 255 0
39605 0.4025751 4.763844 0.06471968 255 255 255 0
39606 0.4366654 4.813495 -0.05675386 255 255 255 0
39607 0.4814292 4.813681 -0.3180349 255 255 255 0
39608 0.3930173 4.801723 -0.0157598 255 255 255 0
39609 0.3865111 4.780449 -0.2703708 255 255 255 0
39610 0.3299846 4.776736 -0.210393 255 255 255 0
39611 0.3631965 4.771141 -0.1518855 255 255 255 0
39612 0.2894229 4.893916 0.000117071 255 255 255 0
39613 0.4330621 4.775482 -0.2348334 255 255 255 0
39614 0.5241764 4.939065 -0.06601705 255 255 255 0
39615 0.4344419 4.76422 -0.2040128 255 255 255 0
39616 0.5802431 4.78634 -0.2920453 255 255 255 0
39617 0.3761868 4.77565 -0.2784097 255 255 255 0
39618 0.4134491 4.70076 0.002998076 255 255 255 0
39619 0.4613589 4.686851 -0.1389523 255 255 255 0
39620 0.2990474 4.664805 -0.1213043 255 255 255 0
39621 0.2054617 4.76053 0.009970248 255 255 255 0
39622 0.6508916 4.725861 -0.1972555 255 255 255 0
39623 0.4154031 4.795427 -0.2211824 255 255 255 0
39624 0.5177279 4.821393 0.02131528 255 255 255 0
39625 0.4423405 4.839945 -0.02225715 255 255 255 0
39626 0.385305 4.773229 -0.3761498 255 255 255 0
39627 0.4312488 4.632238 -0.1861755 255 255 255 0
39628 0.4911107 4.940062 -0.1595676 255 255 255 0
39629 0.5096179 4.835258 -0.1275297 255 255 255 0
39630 0.4320936 4.819765 -0.0117811 255 255 255 0
39631 0.3797839 4.74845 -0.160689 255 255 255 0
39632 0.2986559 4.834184 -0.1878374 255 255 255 0
39633 0.4921137 4.581665 -0.1102939 255 255 255 0
39634 0.4537933 4.668501 0.02533154 255 255 255 0
39635 0.4679438 4.830647 -0.2384496 255 255 255 0
39636 0.5854243 4.656705 -0.1032317 255 255 255 0
39637 0.463887 4.734265 -0.312928 255 255 255 0
39638 0.5606353 4.942803 -0.2792723 255 255 255 0
39639 0.3556402 4.833045 -0.1059118 255 255 255 0
39640 0.4791951 4.750576 -0.1940415 255 255 255 0
39641 0.3269383 4.831052 -0.1350503 255 255 255 0
39642 0.3011153 4.74306 -0.2328979 255 255 255 0
39643 0.4481396 4.655719 -0.2465281 255 255 255 0
39644 0.4190138 4.789216 -0.273841 255 255 255 0
39645 0.4785428 4.689342 -0.241217 255 255 255 0
39646 0.4630182 4.748204 -0.1731258 255 255 255 0
39647 0.4210252 4.748088 -0.2145056 255 255 255 0
39648 0.551685 4.693103 -0.09527466 255 255 255 0
39649 0.5383624 4.681041 -0.139495 255 255 255 0
39650 0.5840266 4.667621 0.02591135 255 255 255 0
39651 0.3156347 4.698668 -0.2504264 255 255 255 0
39652 0.2627859 4.74187 -0.4518862 255 255 255 0
39653 0.3090278 4.635775 -0.3135832 255 255 255 0
39654 0.3993434 4.613573 -0.3275186 255 255 255 0
39655 0.2577997 4.716569 -0.2209941 255 255 255 0
39656 0.3924586 4.816964 -0.2104101 255 255 255 0
39657 0.5544819 4.786898 -0.3323574 255 255 255 0
39658 0.4745909 4.836854 -0.2217718 255 255 255 0
39659 0.4811939 4.63413 -0.3308466 255 255 255 0
39660 0.4012611 4.693939 -0.4783024 255 255 255 0
39661 0.2886818 4.663919 -0.1017531 255 255 255 0
39662 0.3525135 4.731768 -0.3565989 255 255 255 0
39663 0.4062263 4.599972 -0.3102379 255 255 255 0
39664 0.4025987 4.657881 -0.27183 255 255 255 0
39665 0.1826295 4.572757 -0.3415013 255 255 255 0
39666 0.3661537 4.815907 -0.2975551 255 255 255 0
39667 0.5557729 4.55093 -0.27323 255 255 255 0
39668 0.3190529 4.674942 -0.01020473 255 255 255 0
39669 0.3159795 4.816036 -0.1048 255 255 255 0
39670 0.4945281 4.850827 -0.4738493 255 255 255 0
39671 0.3855674 4.612352 -0.09597947 255 255 255 0
39672 0.2329916 4.752405 -0.1696202 255 255 255 0
39673 0.3914322 4.739748 -0.3352376 255 255 255 0
39674 0.3346224 4.524162 -0.4196268 255 255 255 0
39675 0.5327623 4.504089 -0.4121142 255 255 255 0
39676 0.3529648 4.693819 -0.4160082 255 255 255 0
39677 0.4448497 4.716714 -0.3026716 255 255 255 0
39678 0.4877962 4.743114 -0.4179308 255 255 255 0
39679 0.3119781 4.620736 -0.365293 255 255 255 0
39680 0.3233794 4.579064 -0.1090212 255 255 255 0
39681 0.4444 4.725358 -0.3262554 255 255 255 0
39682 0.4258032 4.530799 -0.3497256 255 255 255 0
39683 0.4504569 4.730063 -0.1776958 255 255 255 0
39684 0.2528995 4.848212 -0.4089024 255 255 255 0
39685 0.3281474 4.696976 -0.3193797 255 255 255 0
39686 0.4699159 4.712165 -0.3490981 255 255 255 0
39687 0.3219389 4.726075 -0.2948769 255 255 255 0
39688 0.305861 4.693543 -0.2064347 255 255 255 0
39689 0.4757746 4.618702 -0.3775406 255 255 255 0
39690 0.423024 4.66453 -0.3921701 255 255 255 0
39691 0.2484701 4.630095 -0.3890371 255 255 255 0
39692 0.3033649 4.797318 -0.3655556 255 255 255 0
39693 0.4564854 4.832232 -0.4672765 255 255 255 0
39694 0.3309467 4.726052 -0.3437399 255 255 255 0
39695 0.2414855 4.709563 -0.2751138 255 255 255 0
39696 0.2098399 4.764841 -0.4326251 255 255 255 0
39697 0.3019493 4.506365 -0.1160216 255 255 255 0
39698 0.497547 4.883596 -0.2151386 255 255 255 0
39699 0.5490663 4.719372 -0.3561167 255 255 255 0
39700 0.3753794 4.641493 -0.158534 255 255 255 0
39701 0.5264695 4.900699 -0.3651985 255 255 255 0
39702 0.4434524 4.725185 -0.2521397 255 255 255 0
39703 0.4420549 4.786625 -0.1967289 255 255 255 0
39704 0.4416089 4.774972 -0.3421316 255 255 255 0
39705 0.4274479 4.804383 -0.1836307 255 255 255 0
39706 0.4143221 4.654521 -0.08750384 255 255 255 0
39707 0.5841377 4.83358 -0.1515722 255 255 255 0
39708 0.330043 4.819905 -0.2446022 255 255 255 0
39709 0.4163498 4.806264 -0.3052067 255 255 255 0
39710 0.4181278 4.689399 -0.4359074 255 255 255 0
39711 0.3616015 4.818779 -0.2386998 255 255 255 0
39712 0.2724709 4.807739 -0.4183185 255 255 255 0
39713 0.2652735 4.694685 -0.2030146 255 255 255 0
39714 0.4166806 4.513918 -0.3587041 255 255 255 0
39715 0.617511 4.502198 -0.2869756 255 255 255 0
39716 0.3727108 4.510027 -0.2216346 255 255 255 0
39717 0.5004068 4.75887 -0.1679067 255 255 255 0
39718 0.5815575 4.448429 -0.1402878 255 255 255 0
39719 0.3562122 4.788727 -0.2283977 255 255 255 0
39720 0.3762931 4.681624 -0.2768476 255 255 255 0
39721 0.3085769 4.703642 -0.4032205 255 255 255 0
39722 0.3234363 4.77496 -0.3014721 255 255 255 0
39723 0.3085249 4.83184 -0.2064669 255 255 255 0
39724 0.5940105 4.592612 -0.2567497 255 255 255 0
39725 0.2682058 4.910792 -0.2765654 255 255 255 0
39726 0.5491624 4.600248 -0.32124 255 255 255 0
39727 0.3926494 4.770267 -0.4186368 255 255 255 0
39728 0.4223753 4.760816 -0.2923334 255 255 255 0
39729 0.4621446 4.736462 -0.2649273 255 255 255 0
39730 0.3093721 4.599006 -0.3113284 255 255 255 0
39731 0.1492777 4.643238 -0.2260223 255 255 255 0
39732 0.4480683 4.726531 -0.2552625 255 255 255 0
39733 0.4334414 4.797369 -0.2157477 255 255 255 0
39734 0.5519218 4.794268 -0.1032861 255 255 255 0
39735 0.4193892 4.500481 -0.2424305 255 255 255 0
39736 0.4414148 4.609981 -0.2902791 255 255 255 0
39737 0.3690735 4.507671 -0.3524879 255 255 255 0
39738 0.4766011 4.720815 -0.1983985 255 255 255 0
39739 0.4598178 4.671544 -0.2632089 255 255 255 0
39740 0.2708173 4.503378 -0.4339249 255 255 255 0
39741 0.3890889 4.810387 -0.2985512 255 255 255 0
39742 0.1931491 4.714245 -0.2615393 255 255 255 0
39743 0.3078017 4.619498 -0.1911418 255 255 255 0
39744 0.5493044 4.734419 -0.2847497 255 255 255 0
39745 0.4898196 4.655944 -0.3631233 255 255 255 0
39746 0.3706615 4.722272 -0.2696188 255 255 255 0
39747 0.3655114 4.805376 -0.3091503 255 255 255 0
39748 0.4404688 4.957094 -0.5405191 255 255 255 0
39749 0.4776035 4.70905 -0.09745733 255 255 255 0
39750 0.502475 4.834055 -0.2893292 255 255 255 0
39751 0.4722433 4.668673 -0.3989115 255 255 255 0
39752 0.3488987 4.754358 -0.4695971 255 255 255 0
39753 0.3948905 4.421312 -0.391975 255 255 255 0
39754 0.4065732 4.646895 -0.210429 255 255 255 0
39755 0.1903512 4.816276 -0.1994931 255 255 255 0
39756 0.3300894 4.70025 -0.3946962 255 255 255 0
39757 0.308776 4.697495 -0.2577374 255 255 255 0
39758 0.3058563 4.567842 -0.01969543 255 255 255 0
39759 0.2783381 4.907089 -0.2139813 255 255 255 0
39760 0.4596305 4.782094 -0.2356197 255 255 255 0
39761 0.4112878 4.713181 -0.4616343 255 255 255 0
39762 0.3042287 4.674446 -0.4946697 255 255 255 0
39763 0.4184239 4.72775 -0.2578213 255 255 255 0
39764 0.4969649 4.821468 -0.3014897 255 255 255 0
39765 0.4646114 4.628422 -0.03276315 255 255 255 0
39766 0.3471583 4.870549 -0.4288283 255 255 255 0
39767 0.460178 4.604617 -0.3962258 255 255 255 0
39768 0.1686409 4.883667 -0.385304 255 255 255 0
39769 0.4740631 4.738063 -0.308216 255 255 255 0
39770 0.5436523 4.70288 -0.3761612 255 255 255 0
39771 0.3800803 4.636289 -0.2614148 255 255 255 0
39772 0.5234694 4.679629 -0.3930451 255 255 255 0
39773 0.4224388 4.620221 -0.4809721 255 255 255 0
39774 0.2799986 4.458086 -0.3938316 255 255 255 0
39775 0.2870618 4.584112 -0.3472435 255 255 255 0
39776 0.3249483 4.906489 -0.291343 255 255 255 0
39777 0.3214313 4.802267 -0.2651859 255 255 255 0
39778 0.3461142 4.780834 -0.2980508 255 255 255 0
39779 0.3899096 4.720601 -0.3222487 255 255 255 0
39780 0.3982713 4.778713 -0.1008188 255 255 255 0
39781 0.362904 4.76906 -0.4831476 255 255 255 0
39782 0.3279613 4.702756 -0.3080543 255 255 255 0
39783 0.4088214 4.644335 -0.4457761 255 255 255 0
39784 0.3644553 4.579184 -0.2814314 255 255 255 0
39785 0.4045602 4.751508 -0.3446622 255 255 255 0
39786 0.2285282 4.762774 -0.3234559 255 255 255 0
39787 0.5006489 4.720512 -0.3010533 255 255 255 0
39788 0.420595 4.503884 -0.3048863 255 255 255 0
39789 0.4963753 4.673694 -0.5133602 255 255 255 0
39790 0.4055186 4.758064 -0.3189184 255 255 255 0
39791 0.2136003 4.761914 -0.2935111 255 255 255 0
39792 0.4421787 4.635517 -0.2384341 255 255 255 0
39793 0.3264357 4.624112 -0.3293181 255 255 255 0
39794 0.3730283 4.755631 -0.2631483 255 255 255 0
39795 0.4776093 4.674397 -0.3813233 255 255 255 0
39796 0.187688 4.621977 -0.482979 255 255 255 0
39797 0.3466652 4.652983 -0.3422102 255 255 255 0
39798 0.390237 4.787087 -0.3269923 255 255 255 0
39799 0.6236238 4.945889 -0.3297205 255 255 255 0
39800 0.4134672 4.68728 -0.3318551 255 255 255 0
39801 0.5743845 4.732855 -0.09952478 255 255 255 0
39802 0.3092974 5.016741 0.05888071 255 255 255 0
39803 0.4484827 4.807035 0.04453545 255 255 255 0
39804 0.1931325 5.086458 0.065134 255 255 255 0
39805 0.5224656 5.002836 -0.2315842 255 255 255 0
39806 0.3839917 4.645806 -0.05309833 255 255 255 0
39807 0.4470651 4.734395 0.01429208 255 255 255 0
39808 0.5592644 4.941055 -0.1543399 255 255 255 0
39809 0.6015874 4.973974 -0.2066762 255 255 255 0
39810 0.4589837 5.157229 -0.04835017 255 255 255 0
39811 0.3403694 4.761612 -0.03692399 255 255 255 0
39812 0.2829068 4.909267 -0.05879253 255 255 255 0
39813 0.4287938 4.907831 -0.1544763 255 255 255 0
39814 0.3829904 4.914102 -0.1056176 255 255 255 0
39815 0.4841529 4.979869 -0.1033057 255 255 255 0
39816 0.450273 4.736195 -0.1678094 255 255 255 0
39817 0.4087993 4.78039 -0.1121458 255 255 255 0
39818 0.2602704 4.927167 -0.007488549 255 255 255 0
39819 0.3313058 4.910155 -0.06200057 255 255 255 0
39820 0.4678414 4.972851 -0.09953921 255 255 255 0
39821 0.5549176 5.00872 -0.0208384 255 255 255 0
39822 0.4669836 4.852407 -0.09816811 255 255 255 0
39823 0.3581307 4.836532 -0.1680234 255 255 255 0
39824 0.4297042 4.969292 0.1241326 255 255 255 0
39825 0.549055 4.894363 0.09126697 255 255 255 0
39826 0.3826817 4.819015 -0.1903387 255 255 255 0
39827 0.4182332 4.767671 -0.186039 255 255 255 0
39828 0.3909338 4.856225 0.1213881 255 255 255 0
39829 0.2946997 4.952585 0.07244406 255 255 255 0
39830 0.518616 4.824716 -0.02508481 255 255 255 0
39831 0.4208713 4.941368 0.03644454 255 255 255 0
39832 0.2503248 4.998718 -0.2120581 255 255 255 0
39833 0.4398594 4.925627 -0.09729767 255 255 255 0
39834 0.5606712 4.927035 -0.1153025 255 255 255 0
39835 0.4349262 4.83859 0.03186362 255 255 255 0
39836 0.3649108 5.060059 -0.005151235 255 255 255 0
39837 0.4775439 4.844471 -0.005756415 255 255 255 0
39838 0.4977425 4.731922 -0.2039536 255 255 255 0
39839 0.4967374 4.744244 0.032004 255 255 255 0
39840 0.265755 4.997392 -0.1885137 255 255 255 0
39841 0.4584446 4.903117 -0.07759561 255 255 255 0
39842 0.2144228 4.963245 -0.3446724 255 255 255 0
39843 0.233792 4.823938 -0.09256165 255 255 255 0
39844 0.4075967 4.899671 -0.1561014 255 255 255 0
39845 0.3701458 4.961327 -0.1093466 255 255 255 0
39846 0.4913506 4.954504 -0.2406054 255 255 255 0
39847 0.4280418 4.995204 -0.0467063 255 255 255 0
39848 0.3368018 4.967756 -0.1565622 255 255 255 0
39849 0.3687966 4.84307 -0.05441856 255 255 255 0
39850 0.5394149 4.986826 0.1453745 255 255 255 0
39851 0.2820137 4.825914 -0.0122711 255 255 255 0
39852 0.3633709 4.888234 -0.1094902 255 255 255 0
39853 0.3682575 4.899508 -0.1579583 255 255 255 0
39854 0.4575931 4.90977 0.02216911 255 255 255 0
39855 0.2912934 5.016244 0.04139087 255 255 255 0
39856 0.4231051 4.8936 0.1197773 255 255 255 0
39857 0.4908292 4.915502 -0.08494256 255 255 255 0
39858 0.2282869 4.864599 0.1007695 255 255 255 0
39859 0.267524 5.098265 0.05770276 255 255 255 0
